#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 200  60
# Band-Index    1
   5.30652    -46.042618
   5.36198    -46.042707
   5.41745    -46.042822
   5.47291    -46.042905
   5.52837    -46.043001
   5.58384    -46.043070
   5.63930    -46.043148
   5.69476    -46.043208
   5.75023    -46.043232
   5.80569    -46.043263
   5.86115    -46.043269
   5.91661    -46.043270
   5.91661    -46.043270
   5.95479    -46.043279
   5.99296    -46.043277
   6.03113    -46.043293
   6.06931    -46.043298
   6.10748    -46.043303
   6.14566    -46.043307
   6.18383    -46.043296
   6.22200    -46.043299
   6.26018    -46.043283
   6.29835    -46.043266
   6.33652    -46.043250
   6.37470    -46.043234
   6.41287    -46.043233
   6.45104    -46.043234
   6.48922    -46.043243
   6.52739    -46.043248
   6.56556    -46.043247
   6.60374    -46.043268
   6.64191    -46.043262
   6.64191    -46.043262
   6.68191    -46.043270
   6.72191    -46.043235
   6.76191    -46.043230
   6.80191    -46.043205
   6.84192    -46.043213
   6.88192    -46.043195
   6.92192    -46.043167
   6.96192    -46.043176
   7.00192    -46.043173
   7.04192    -46.043158
   7.08192    -46.043137
   7.12192    -46.043108
   7.16192    -46.043119
   7.20192    -46.043100
   7.24193    -46.043093
   7.28193    -46.043092
   7.32193    -46.043107
   7.36193    -46.043127
   7.40193    -46.043098
   7.40193    -46.043098
   7.44010    -46.043093
   7.47828    -46.043097
   7.51645    -46.043105
   7.55462    -46.043109
   7.59280    -46.043131
   7.63097    -46.043152
   7.66914    -46.043185
   7.70732    -46.043200
   7.74549    -46.043226
   7.78366    -46.043252
   7.82184    -46.043241
   7.86001    -46.043237
   7.89818    -46.043252
   7.93636    -46.043256
   7.97453    -46.043261
   8.01270    -46.043275
   8.05088    -46.043286
   8.08905    -46.043304
   8.12722    -46.043288
 
# Band-Index    2
   8.12722    -45.261799
   8.08905    -45.261819
   8.05088    -45.261808
   8.01270    -45.261807
   7.97453    -45.261810
   7.93636    -45.261824
   7.89818    -45.261844
   7.86001    -45.261856
   7.82184    -45.261889
   7.78366    -45.261929
   7.74549    -45.261935
   7.70732    -45.261939
   7.66914    -45.261952
   7.63097    -45.261945
   7.59280    -45.261947
   7.55462    -45.261947
   7.51645    -45.261959
   7.47828    -45.261963
   7.44010    -45.261965
   7.40193    -45.261971
   7.40193    -45.261971
   7.36193    -45.261997
   7.32193    -45.261966
   7.28193    -45.261934
   7.24193    -45.261914
   7.20192    -45.261893
   7.16192    -45.261879
   7.12192    -45.261832
   7.08192    -45.261823
   7.04192    -45.261802
   7.00192    -45.261777
   6.96192    -45.261737
   6.92192    -45.261688
   6.88192    -45.261679
   6.84192    -45.261664
   6.80191    -45.261624
   6.76191    -45.261626
   6.72191    -45.261613
   6.68191    -45.261641
   6.64191    -45.261629
   6.64191    -45.261629
   6.60374    -45.261634
   6.56556    -45.261609
   6.52739    -45.261607
   6.48922    -45.261597
   6.45104    -45.261580
   6.41287    -45.261573
   6.37470    -45.261566
   6.33652    -45.261573
   6.29835    -45.261581
   6.26018    -45.261586
   6.22200    -45.261594
   6.18383    -45.261582
   6.14566    -45.261582
   6.10748    -45.261570
   6.06931    -45.261559
   6.03113    -45.261546
   5.99296    -45.261526
   5.95479    -45.261525
   5.91661    -45.261514
   5.91661    -45.261514
   5.86115    -45.261519
   5.80569    -45.261529
   5.75023    -45.261522
   5.69476    -45.261529
   5.63930    -45.261509
   5.58384    -45.261481
   5.52837    -45.261466
   5.47291    -45.261429
   5.41745    -45.261409
   5.36198    -45.261361
   5.30652    -45.261337
   5.25106    -45.261291
   5.19560    -45.261249
   5.14013    -45.261218
   5.08467    -45.261181
   5.02921    -45.261145
   4.97374    -45.261091
   4.91828    -45.261069
   4.86282    -45.261022
   4.86282    -45.261021
   4.82282    -45.261057
   4.78282    -45.261083
   4.74282    -45.261130
   4.70281    -45.261176
   4.66281    -45.261233
   4.62281    -45.261289
   4.58281    -45.261357
   4.54281    -45.261441
   4.50281    -45.261509
   4.46281    -45.261566
   4.42281    -45.261645
   4.38281    -45.261719
   4.34281    -45.261760
   4.30280    -45.261814
   4.26280    -45.261879
   4.22280    -45.261936
   4.18280    -45.261974
   4.14280    -45.262019
   4.10280    -45.262025
   4.10280    -45.262026
   4.04734    -45.261988
   3.99187    -45.261991
   3.93641    -45.261968
   3.88095    -45.261976
   3.82548    -45.261977
   3.77002    -45.261967
   3.71456    -45.261947
   3.65910    -45.261951
   3.60363    -45.261942
   3.54817    -45.261919
   3.49271    -45.261896
   3.43724    -45.261900
   3.38178    -45.261882
   3.32632    -45.261896
   3.27085    -45.261859
   3.21539    -45.261831
   3.15993    -45.261817
   3.10447    -45.261815
   3.04900    -45.261799
   3.04900    -45.261799
   3.00877    -45.261805
   2.96853    -45.261808
   2.92829    -45.261843
   2.88806    -45.261849
   2.84782    -45.261836
   2.80759    -45.261849
   2.76735    -45.261865
   2.72712    -45.261877
   2.68688    -45.261894
   2.64664    -45.261890
   2.60641    -45.261939
   2.56617    -45.261935
   2.52594    -45.261949
   2.48570    -45.261986
   2.44546    -45.261978
   2.40523    -45.261978
   2.36499    -45.261994
   2.32476    -45.261995
   2.28452    -45.261986
   2.28452    -45.261986
   2.24452    -45.261982
   2.20452    -45.261972
   2.16452    -45.261937
   2.12452    -45.261911
   2.08452    -45.261890
   2.04451    -45.261847
   2.00451    -45.261806
   1.96451    -45.261772
   1.92451    -45.261696
   1.88451    -45.261689
   1.84451    -45.261642
   1.80451    -45.261568
   1.76451    -45.261510
   1.72451    -45.261471
   1.68451    -45.261451
   1.64450    -45.261402
   1.60450    -45.261389
   1.56450    -45.261371
   1.52450    -45.261367
   1.52450    -45.261367
   1.48427    -45.261368
   1.44403    -45.261355
   1.40379    -45.261371
   1.36356    -45.261372
   1.32332    -45.261394
   1.28309    -45.261430
   1.24285    -45.261437
   1.20261    -45.261455
   1.16238    -45.261476
   1.12214    -45.261485
   1.08191    -45.261495
   1.04167    -45.261491
   1.00143    -45.261496
   0.96120    -45.261484
   0.92096    -45.261489
   0.88073    -45.261501
   0.84049    -45.261519
   0.80026    -45.261513
   0.76002    -45.261514
   0.76002    -45.261515
   0.72002    -45.261546
   0.68002    -45.261536
   0.64002    -45.261564
   0.60002    -45.261585
   0.56001    -45.261589
   0.52001    -45.261600
   0.48001    -45.261602
   0.44001    -45.261622
   0.40001    -45.261642
   0.36001    -45.261666
   0.32001    -45.261686
   0.28001    -45.261722
   0.24001    -45.261749
   0.20001    -45.261762
   0.16000    -45.261787
   0.12000    -45.261798
   0.08000    -45.261804
   0.04000    -45.261792
   0.00000    -45.261799
 
# Band-Index    3
   0.00000    -35.326485
   0.04000    -35.326044
   0.08000    -35.324728
   0.12000    -35.322567
   0.16000    -35.319606
   0.20001    -35.315911
   0.24001    -35.311565
   0.28001    -35.306666
   0.32001    -35.301334
   0.36001    -35.295695
   0.40001    -35.289899
   0.44001    -35.284096
   0.48001    -35.278451
   0.52001    -35.273127
   0.56001    -35.268285
   0.60002    -35.264079
   0.64002    -35.260645
   0.68002    -35.258104
   0.72002    -35.256543
   0.76002    -35.256015
   0.76002    -35.256015
   0.80026    -35.255996
   0.84049    -35.255937
   0.88073    -35.255841
   0.92096    -35.255710
   0.96120    -35.255548
   1.00143    -35.255358
   1.04167    -35.255147
   1.08191    -35.254923
   1.12214    -35.254686
   1.16238    -35.254447
   1.20261    -35.254212
   1.24285    -35.253985
   1.28309    -35.253773
   1.32332    -35.256239
   1.36356    -35.260584
   1.40379    -35.264089
   1.44403    -35.266659
   1.48427    -35.268229
   1.52450    -35.268757
   1.52450    -35.268757
   1.56450    -35.268784
   1.60450    -35.268863
   1.64450    -35.268993
   1.68451    -35.269170
   1.72451    -35.269388
   1.76451    -35.270184
   1.80451    -35.275500
   1.84451    -35.281134
   1.88451    -35.286924
   1.92451    -35.292707
   1.96451    -35.298334
   2.00451    -35.303656
   2.04451    -35.308544
   2.08452    -35.312882
   2.12452    -35.316569
   2.16452    -35.319524
   2.20452    -35.321681
   2.24452    -35.322994
   2.28452    -35.323434
   2.28452    -35.323434
   2.32476    -35.323455
   2.36499    -35.323517
   2.40523    -35.323619
   2.44546    -35.323758
   2.48570    -35.323931
   2.52594    -35.324130
   2.56617    -35.324352
   2.60641    -35.324590
   2.64664    -35.324836
   2.68688    -35.325088
   2.72712    -35.325337
   2.76735    -35.325574
   2.80759    -35.325794
   2.84782    -35.325993
   2.88806    -35.326164
   2.92829    -35.326302
   2.96853    -35.326403
   3.00877    -35.326465
   3.04900    -35.326485
   3.04900    -35.326485
   3.10447    -35.326373
   3.15993    -35.326037
   3.21539    -35.325487
   3.27085    -35.324738
   3.32632    -35.323809
   3.38178    -35.322723
   3.43724    -35.321509
   3.49271    -35.320199
   3.54817    -35.318830
   3.60363    -35.317439
   3.65910    -35.316060
   3.71456    -35.314733
   3.77002    -35.313495
   3.82548    -35.312379
   3.88095    -35.311417
   3.93641    -35.310638
   3.99187    -35.310066
   4.04734    -35.309715
   4.10280    -35.309598
   4.10280    -35.309598
   4.14280    -35.312625
   4.18280    -35.321388
   4.22280    -35.335056
   4.26280    -35.352543
   4.30280    -35.372748
   4.34281    -35.394682
   4.38281    -35.417505
   4.42281    -35.440517
   4.46281    -35.463137
   4.50281    -35.484880
   4.54281    -35.505334
   4.58281    -35.524150
   4.62281    -35.541032
   4.66281    -35.555729
   4.70281    -35.568034
   4.74282    -35.577776
   4.78282    -35.584828
   4.82282    -35.589095
   4.86282    -35.590524
   4.86282    -35.590524
   4.91828    -35.589074
   4.97374    -35.584736
   5.02921    -35.577550
   5.08467    -35.567583
   5.14013    -35.554926
   5.19560    -35.539696
   5.25106    -35.522041
   5.30652    -35.502133
   5.36198    -35.480174
   5.41745    -35.456406
   5.47291    -35.431108
   5.52837    -35.404620
   5.58384    -35.377370
   5.63930    -35.349922
   5.69476    -35.323068
   5.75023    -35.297998
   5.80569    -35.276572
   5.86115    -35.261537
   5.91661    -35.256015
   5.91661    -35.256015
   5.95479    -35.261556
   5.99296    -35.276641
   6.03113    -35.298134
   6.06931    -35.323272
   6.10748    -35.350196
   6.14566    -35.377706
   6.18383    -35.405002
   6.22200    -35.431523
   6.26018    -35.456838
   6.29835    -35.480606
   6.33652    -35.502547
   6.37470    -35.522426
   6.41287    -35.540042
   6.45104    -35.555227
   6.48922    -35.567838
   6.52739    -35.577765
   6.56556    -35.584918
   6.60374    -35.589238
   6.64191    -35.590681
   6.64191    -35.590681
   6.68191    -35.589261
   6.72191    -35.585018
   6.76191    -35.578008
   6.80191    -35.568322
   6.84192    -35.556089
   6.88192    -35.541476
   6.92192    -35.524690
   6.96192    -35.505978
   7.00192    -35.485638
   7.04192    -35.464012
   7.08192    -35.441511
   7.12192    -35.418620
   7.16192    -35.395915
   7.20192    -35.374091
   7.24193    -35.353989
   7.28193    -35.336592
   7.32193    -35.322996
   7.36193    -35.314281
   7.40193    -35.311270
   7.40193    -35.311270
   7.44010    -35.311388
   7.47828    -35.311732
   7.51645    -35.312293
   7.55462    -35.313050
   7.59280    -35.313976
   7.63097    -35.315038
   7.66914    -35.316204
   7.70732    -35.317435
   7.74549    -35.318697
   7.78366    -35.319952
   7.82184    -35.321164
   7.86001    -35.322304
   7.89818    -35.323346
   7.93636    -35.324267
   7.97453    -35.325043
   8.01270    -35.325665
   8.05088    -35.326118
   8.08905    -35.326394
   8.12722    -35.326485
 
# Band-Index    4
   8.12722    -35.195931
   8.08905    -35.195887
   8.05088    -35.195763
   8.01270    -35.195563
   7.97453    -35.195288
   7.93636    -35.194949
   7.89818    -35.194554
   7.86001    -35.194113
   7.82184    -35.193638
   7.78366    -35.193144
   7.74549    -35.192639
   7.70732    -35.192143
   7.66914    -35.191666
   7.63097    -35.191224
   7.59280    -35.190825
   7.55462    -35.190481
   7.51645    -35.190204
   7.47828    -35.189998
   7.44010    -35.189874
   7.40193    -35.189834
   7.40193    -35.189834
   7.36193    -35.189825
   7.32193    -35.189799
   7.28193    -35.189755
   7.24193    -35.189697
   7.20192    -35.189626
   7.16192    -35.189542
   7.12192    -35.189449
   7.08192    -35.189349
   7.04192    -35.189247
   7.00192    -35.189141
   6.96192    -35.189038
   6.92192    -35.188938
   6.88192    -35.188845
   6.84192    -35.188762
   6.80191    -35.188689
   6.76191    -35.188634
   6.72191    -35.188591
   6.68191    -35.188568
   6.64191    -35.188559
   6.64191    -35.188559
   6.60374    -35.188573
   6.56556    -35.188606
   6.52739    -35.188661
   6.48922    -35.188736
   6.45104    -35.188828
   6.41287    -35.188933
   6.37470    -35.189051
   6.33652    -35.189181
   6.29835    -35.189315
   6.26018    -35.189451
   6.22200    -35.189589
   6.18383    -35.189717
   6.14566    -35.189835
   6.10748    -35.189942
   6.06931    -35.190036
   6.03113    -35.190111
   5.99296    -35.190166
   5.95479    -35.190200
   5.91661    -35.190210
   5.91661    -35.190210
   5.86115    -35.190742
   5.80569    -35.192326
   5.75023    -35.194914
   5.69476    -35.198439
   5.63930    -35.202804
   5.58384    -35.207883
   5.52837    -35.213543
   5.47291    -35.219628
   5.41745    -35.225975
   5.36198    -35.232402
   5.30652    -35.238742
   5.25106    -35.244819
   5.19560    -35.250467
   5.14013    -35.255533
   5.08467    -35.259880
   5.02921    -35.263389
   4.97374    -35.265965
   4.91828    -35.267539
   4.86282    -35.268068
   4.86282    -35.268068
   4.82282    -35.268066
   4.78282    -35.268059
   4.74282    -35.268049
   4.70281    -35.268034
   4.66281    -35.268017
   4.62281    -35.267995
   4.58281    -35.267972
   4.54281    -35.267948
   4.50281    -35.267922
   4.46281    -35.267894
   4.42281    -35.267868
   4.38281    -35.267843
   4.34281    -35.267819
   4.30280    -35.267799
   4.26280    -35.267782
   4.22280    -35.267768
   4.18280    -35.267757
   4.14280    -35.267751
   4.10280    -35.267749
   4.10280    -35.267749
   4.04734    -35.267257
   3.99187    -35.265801
   3.93641    -35.263417
   3.88095    -35.260171
   3.82548    -35.256152
   3.77002    -35.251469
   3.71456    -35.246251
   3.65910    -35.240640
   3.60363    -35.234789
   3.54817    -35.228856
   3.49271    -35.223005
   3.43724    -35.217397
   3.38178    -35.212185
   3.32632    -35.207512
   3.27085    -35.203495
   3.21539    -35.200253
   3.15993    -35.197872
   3.10447    -35.196417
   3.04900    -35.195931
   3.04900    -35.195931
   3.00877    -35.196458
   2.96853    -35.198036
   2.92829    -35.200617
   2.88806    -35.204121
   2.84782    -35.208453
   2.80759    -35.213496
   2.76735    -35.219104
   2.72712    -35.225121
   2.68688    -35.231385
   2.64664    -35.237722
   2.60641    -35.243956
   2.56617    -35.249919
   2.52594    -35.255455
   2.48570    -35.260413
   2.44546    -35.264661
   2.40523    -35.268085
   2.36499    -35.270598
   2.32476    -35.272133
   2.28452    -35.272648
   2.28452    -35.272648
   2.24452    -35.272622
   2.20452    -35.272544
   2.16452    -35.272415
   2.12452    -35.272240
   2.08452    -35.272023
   2.04451    -35.271770
   2.00451    -35.271488
   1.96451    -35.271185
   1.92451    -35.270868
   1.88451    -35.270548
   1.84451    -35.270231
   1.80451    -35.269926
   1.76451    -35.269643
   1.72451    -35.265352
   1.68451    -35.261158
   1.64450    -35.257734
   1.60450    -35.255200
   1.56450    -35.253643
   1.52450    -35.253117
   1.52450    -35.253117
   1.48427    -35.253137
   1.44403    -35.253195
   1.40379    -35.253291
   1.36356    -35.253421
   1.32332    -35.253583
   1.28309    -35.251168
   1.24285    -35.245502
   1.20261    -35.239397
   1.16238    -35.233016
   1.12214    -35.226533
   1.08191    -35.220118
   1.04167    -35.213955
   1.00143    -35.208208
   0.96120    -35.203042
   0.92096    -35.198603
   0.88073    -35.195011
   0.84049    -35.192371
   0.80026    -35.190753
   0.76002    -35.190210
   0.76002    -35.190210
   0.72002    -35.190251
   0.68002    -35.190367
   0.64002    -35.190557
   0.60002    -35.190815
   0.56001    -35.191135
   0.52001    -35.191508
   0.48001    -35.191925
   0.44001    -35.192373
   0.40001    -35.192839
   0.36001    -35.193312
   0.32001    -35.193779
   0.28001    -35.194227
   0.24001    -35.194642
   0.20001    -35.195010
   0.16000    -35.195327
   0.12000    -35.195584
   0.08000    -35.195773
   0.04000    -35.195888
   0.00000    -35.195931
 
# Band-Index    5
   0.00000    -35.078879
   0.04000    -35.078724
   0.08000    -35.078263
   0.12000    -35.077490
   0.16000    -35.076404
   0.20001    -35.074999
   0.24001    -35.073280
   0.28001    -35.071251
   0.32001    -35.068919
   0.36001    -35.066315
   0.40001    -35.063466
   0.44001    -35.060434
   0.48001    -35.057288
   0.52001    -35.054130
   0.56001    -35.051081
   0.60002    -35.048281
   0.64002    -35.045882
   0.68002    -35.044034
   0.72002    -35.042869
   0.76002    -35.042468
   0.76002    -35.042468
   0.80026    -35.042472
   0.84049    -35.042482
   0.88073    -35.042500
   0.92096    -35.042526
   0.96120    -35.042557
   1.00143    -35.042595
   1.04167    -35.042636
   1.08191    -35.042680
   1.12214    -35.042727
   1.16238    -35.042773
   1.20261    -35.042820
   1.24285    -35.042865
   1.28309    -35.042906
   1.32332    -35.042944
   1.36356    -35.042975
   1.40379    -35.043001
   1.44403    -35.043020
   1.48427    -35.043032
   1.52450    -35.043036
   1.52450    -35.043036
   1.56450    -35.043409
   1.60450    -35.044499
   1.64450    -35.046224
   1.68451    -35.048463
   1.72451    -35.051075
   1.76451    -35.053914
   1.80451    -35.056851
   1.84451    -35.059771
   1.88451    -35.062578
   1.92451    -35.065205
   1.96451    -35.067606
   2.00451    -35.069741
   2.04451    -35.071597
   2.08452    -35.073162
   2.12452    -35.074433
   2.16452    -35.075414
   2.20452    -35.076113
   2.24452    -35.076530
   2.28452    -35.076670
   2.28452    -35.076670
   2.32476    -35.076686
   2.36499    -35.076730
   2.40523    -35.076803
   2.44546    -35.076903
   2.48570    -35.077026
   2.52594    -35.077170
   2.56617    -35.077330
   2.60641    -35.077505
   2.64664    -35.077682
   2.68688    -35.077867
   2.72712    -35.078046
   2.76735    -35.078219
   2.80759    -35.078379
   2.84782    -35.078523
   2.88806    -35.078649
   2.92829    -35.078746
   2.96853    -35.078818
   3.00877    -35.078864
   3.04900    -35.078879
   3.04900    -35.078879
   3.10447    -35.078186
   3.15993    -35.076110
   3.21539    -35.072681
   3.27085    -35.067934
   3.32632    -35.061923
   3.38178    -35.054715
   3.43724    -35.046410
   3.49271    -35.037108
   3.54817    -35.026950
   3.60363    -35.016096
   3.65910    -35.004743
   3.71456    -34.993128
   3.77002    -34.981547
   3.82548    -34.970364
   3.88095    -34.960020
   3.93641    -34.951039
   3.99187    -34.944007
   4.04734    -34.939494
   4.10280    -34.937936
   4.10280    -34.937936
   4.14280    -34.935394
   4.18280    -34.928066
   4.22280    -34.916749
   4.26280    -34.902460
   4.30280    -34.886213
   4.34281    -34.868883
   4.38281    -34.851186
   4.42281    -34.833674
   4.46281    -34.818809
   4.50281    -34.833060
   4.54281    -34.846352
   4.58281    -34.858486
   4.62281    -34.869300
   4.66281    -34.878663
   4.70281    -34.886464
   4.74282    -34.892619
   4.78282    -34.897061
   4.82282    -34.899745
   4.86282    -34.900642
   4.86282    -34.900642
   4.91828    -34.899810
   4.97374    -34.897322
   5.02921    -34.893205
   5.08467    -34.887503
   5.14013    -34.880283
   5.19560    -34.871627
   5.25106    -34.861644
   5.30652    -34.850470
   5.36198    -34.838340
   5.41745    -34.850625
   5.47291    -34.874349
   5.52837    -34.899361
   5.58384    -34.925255
   5.63930    -34.951499
   5.69476    -34.977329
   5.75023    -35.001575
   5.80569    -35.022400
   5.86115    -35.037069
   5.91661    -35.042468
   5.91661    -35.042468
   5.95479    -35.037066
   5.99296    -35.022394
   6.03113    -35.001579
   6.06931    -34.977358
   6.10748    -34.951574
   6.14566    -34.925392
   6.18383    -34.899574
   6.22200    -34.874649
   6.26018    -34.851020
   6.29835    -34.839199
   6.33652    -34.851438
   6.37470    -34.862707
   6.41287    -34.872774
   6.45104    -34.881503
   6.48922    -34.888784
   6.52739    -34.894532
   6.56556    -34.898682
   6.60374    -34.901192
   6.64191    -34.902031
   6.64191    -34.902031
   6.68191    -34.901140
   6.72191    -34.898475
   6.76191    -34.894064
   6.80191    -34.887953
   6.84192    -34.880207
   6.88192    -34.870911
   6.92192    -34.860174
   6.96192    -34.848128
   7.00192    -34.834935
   7.04192    -34.820789
   7.08192    -34.834976
   7.12192    -34.852513
   7.16192    -34.870230
   7.20192    -34.887568
   7.24193    -34.903817
   7.28193    -34.918096
   7.32193    -34.929404
   7.36193    -34.936721
   7.40193    -34.939257
   7.40193    -34.939257
   7.44010    -34.940825
   7.47828    -34.945362
   7.51645    -34.952417
   7.55462    -34.961405
   7.59280    -34.971734
   7.63097    -34.982877
   7.66914    -34.994387
   7.70732    -35.005905
   7.74549    -35.017140
   7.78366    -35.027861
   7.82184    -35.037876
   7.86001    -35.047026
   7.89818    -35.055191
   7.93636    -35.062263
   7.97453    -35.068159
   8.01270    -35.072811
   8.05088    -35.076172
   8.08905    -35.078201
   8.12722    -35.078879
 
# Band-Index    6
   8.12722    -34.568654
   8.08905    -34.569386
   8.05088    -34.571571
   8.01270    -34.575186
   7.97453    -34.580187
   7.93636    -34.586516
   7.89818    -34.594093
   7.86001    -34.602821
   7.82184    -34.612579
   7.78366    -34.623225
   7.74549    -34.634586
   7.70732    -34.646453
   7.66914    -34.658575
   7.63097    -34.670644
   7.59280    -34.682289
   7.55462    -34.693052
   7.51645    -34.702390
   7.47828    -34.709701
   7.44010    -34.714392
   7.40193    -34.716013
   7.40193    -34.716013
   7.36193    -34.718199
   7.32193    -34.724484
   7.28193    -34.734181
   7.24193    -34.746423
   7.20192    -34.760372
   7.16192    -34.775305
   7.12192    -34.790643
   7.08192    -34.805925
   7.04192    -34.818048
   7.00192    -34.802063
   6.96192    -34.787271
   6.92192    -34.773871
   6.88192    -34.762016
   6.84192    -34.751820
   6.80191    -34.743373
   6.76191    -34.736741
   6.72191    -34.731971
   6.68191    -34.729097
   6.64191    -34.728137
   6.64191    -34.728137
   6.60374    -34.729441
   6.56556    -34.733345
   6.52739    -34.739823
   6.48922    -34.748829
   6.45104    -34.760301
   6.41287    -34.774157
   6.37470    -34.790290
   6.33652    -34.808569
   6.29835    -34.828763
   6.26018    -34.825849
   6.22200    -34.812083
   6.18383    -34.797974
   6.14566    -34.783899
   6.10748    -34.770304
   6.06931    -34.757729
   6.03113    -34.746815
   5.99296    -34.738272
   5.95479    -34.732793
   5.91661    -34.730900
   5.91661    -34.730900
   5.86115    -34.732779
   5.80569    -34.738221
   5.75023    -34.746701
   5.69476    -34.757533
   5.63930    -34.770011
   5.58384    -34.783498
   5.52837    -34.797458
   5.47291    -34.811449
   5.41745    -34.825099
   5.36198    -34.828268
   5.30652    -34.807983
   5.25106    -34.789614
   5.19560    -34.773397
   5.14013    -34.759467
   5.08467    -34.747931
   5.02921    -34.738875
   4.97374    -34.732361
   4.91828    -34.728435
   4.86282    -34.727124
   4.86282    -34.727124
   4.82282    -34.728081
   4.78282    -34.730944
   4.74282    -34.735697
   4.70281    -34.742307
   4.66281    -34.750725
   4.62281    -34.760887
   4.58281    -34.772707
   4.54281    -34.786069
   4.50281    -34.800823
   4.46281    -34.816772
   4.42281    -34.803831
   4.38281    -34.788426
   4.34281    -34.772958
   4.30280    -34.757889
   4.26280    -34.743805
   4.22280    -34.731430
   4.18280    -34.721618
   4.14280    -34.715252
   4.10280    -34.713038
   4.10280    -34.713038
   4.04734    -34.711455
   3.99187    -34.706872
   3.93641    -34.699725
   3.88095    -34.690589
   3.82548    -34.680052
   3.77002    -34.668645
   3.71456    -34.656815
   3.65910    -34.644934
   3.60363    -34.633300
   3.54817    -34.622162
   3.49271    -34.611723
   3.43724    -34.602156
   3.38178    -34.593598
   3.32632    -34.586169
   3.27085    -34.579963
   3.21539    -34.575059
   3.15993    -34.571515
   3.10447    -34.569372
   3.04900    -34.568654
   3.04900    -34.568654
   3.00877    -34.568640
   2.96853    -34.568598
   2.92829    -34.568529
   2.88806    -34.568435
   2.84782    -34.568319
   2.80759    -34.568184
   2.76735    -34.568032
   2.72712    -34.567871
   2.68688    -34.567701
   2.64664    -34.567526
   2.60641    -34.567356
   2.56617    -34.567191
   2.52594    -34.567040
   2.48570    -34.566904
   2.44546    -34.566787
   2.40523    -34.566693
   2.36499    -34.566624
   2.32476    -34.566580
   2.28452    -34.566565
   2.28452    -34.566565
   2.24452    -34.567601
   2.20452    -34.570682
   2.16452    -34.575732
   2.12452    -34.582635
   2.08452    -34.591219
   2.04451    -34.601281
   2.00451    -34.612580
   1.96451    -34.624836
   1.92451    -34.637754
   1.88451    -34.651012
   1.84451    -34.664270
   1.80451    -34.677175
   1.76451    -34.689368
